Timestamp,activo,genero,edad,area_arqueologia,fuente_ingresos,tiempo_experiencia,formacion_academica,salario,departamento,factor_ingreso,cargo,sector_mercado,estabilidad_ingreso,dias_campo,personas_cargo,tecnologia,problema_laboral,valor_posgrado,area_posgrado,percepcion_remuneracion,solucion_profesion,"22.  Si pudieras decidir de nuevo, ¿volverías a elegir arqueología en Colombia como profesión? Califica de 1 a 5

1. No
2. Probablemente no
3. Quizás...Tal vez
4. Probablemente si
5. Claro ¡Me encanta!",Comentarios y sugerencias que nos quieras hacer o compartir. Puedes dejarnos reflexiones y anécdotas sobre tu vida profesional. Queremos escucharte,area_posgrado_original,volveria_elegir,id_respuesta,tipo_lugar
6/1/2026 20:14:26,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,4 a 6 años,Pregrado,De 3 millones a 4 millones,Magdalena,Años de experiencia,Arqueologo,Oil and Gas,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"Excel, Word, QGis, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,1,NA,No tengo posgrado,1,29,Departamento
6/1/2026 20:14:26,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,4 a 6 años,Pregrado,De 3 millones a 4 millones,Meta,Años de experiencia,Arqueologo,Oil and Gas,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"Excel, Word, QGis, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,1,NA,No tengo posgrado,1,29,Departamento
6/1/2026 20:14:26,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,4 a 6 años,Pregrado,De 3 millones a 4 millones,Valle del Cauca,Años de experiencia,Arqueologo,Oil and Gas,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"Excel, Word, QGis, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,1,NA,No tengo posgrado,1,29,Departamento
6/1/2026 20:14:45,"Si, es mi profesión principal",Mujer,20 años - 25 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Maestría,De 4 millones a 5 millones,Bogota D.C.,Comunicacion y persuasion,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,De 4 a 10 personas,"Excel, Word, Python, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Harris Composer",Falta de estabilidad laboral,NA,Otro,Mucho menor a la que debería ganar,Mayor estabilidad laboral,4,"La red de contactos es fundamental en este gremio, en ocasiones no valen los títulos, ni experiencia, sino a quien conoces para entrar a trabajar, para mi, ese es el mayor reto del gremio laboral en arqueología",Otro,4,30,Departamento
6/1/2026 20:15:09,"Si, es mi profesión principal",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,4 a 6 años,Pregrado,De 4 millones a 5 millones,Cesar,Red de contactos,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,De 4 a 10 personas,"Excel, Word, QGis, Google Maps, Redes sociales: WhatsApp, Telegram, etc",Poca oferta de empleos,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,2,"Sugiero, con urgencia, crear nuestra colegiatura gremial.",No tengo posgrado,2,31,Departamento
6/1/2026 20:15:54,"Si, ocasionalmente",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Trabajador independiente, Museos y conservación. Gestor cultural",Entre 1 a 3 años,Pregrado,Menos de 2 millones de pesos,Boyaca,Red de contactos,Arqueologo,Trabajo independiente o por proyectos,Variables. Dependen de contratos,De 1 a 5 días,Ninguna,"Excel, Word, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de claridad en tarifas,NA,No tengo posgrado,Mucho menor a la que debería ganar,Mayor estabilidad laboral,3,NA,No tengo posgrado,3,32,Departamento
6/1/2026 20:19:46,"Si, es mi profesión principal",Hombre,41 años - 45 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Contratista - prestación de servicios, Docencia e investigación universitaria, Turismo",11 y 15 años,Maestría,De 3 millones a 4 millones,Bogota D.C.,Red de contactos,Profesor o docente,Universidad,Variables. Dependen de contratos,De 1 a 5 días,Ninguna,"Excel, Word, Google Sheets, SPSS, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Bajos salarios,NA,Antropología y Arqueología,Mucho menor a la que debería ganar,Mejores salarios,3,NA,Antropología en general o arqueología,3,33,Departamento
6/1/2026 20:19:46,"Si, es mi profesión principal",Hombre,41 años - 45 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Contratista - prestación de servicios, Docencia e investigación universitaria, Turismo",11 y 15 años,Maestría,De 3 millones a 4 millones,Santander,Red de contactos,Profesor o docente,Universidad,Variables. Dependen de contratos,De 1 a 5 días,Ninguna,"Excel, Word, Google Sheets, SPSS, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Bajos salarios,NA,Antropología y Arqueología,Mucho menor a la que debería ganar,Mejores salarios,3,NA,Antropología en general o arqueología,3,33,Departamento
6/1/2026 20:22:01,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 5 millones a 6 millones,Cesar,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,De 1 a 3 personas,"Excel, Word, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Bajos salarios,NA,No tengo posgrado,No sé cuánto debería ganar realmente,Mejor reconocimiento profesional,5,NA,No tengo posgrado,5,34,Departamento
6/1/2026 20:22:01,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 5 millones a 6 millones,La Guajira,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,De 1 a 3 personas,"Excel, Word, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Bajos salarios,NA,No tengo posgrado,No sé cuánto debería ganar realmente,Mejor reconocimiento profesional,5,NA,No tengo posgrado,5,34,Departamento
6/1/2026 20:22:01,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 5 millones a 6 millones,Magdalena,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,De 1 a 3 personas,"Excel, Word, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Bajos salarios,NA,No tengo posgrado,No sé cuánto debería ganar realmente,Mejor reconocimiento profesional,5,NA,No tengo posgrado,5,34,Departamento
6/1/2026 20:23:49,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",4 a 6 años,Pregrado,De 2.5 millones a 3 millones,Atlantico,Años de experiencia,Auxiliar de arqueologia,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,Ninguna,"Excel, Word, QGis, ArcGis, Google Maps",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,3,"Actualmente la arqueología está en un debate ético y profesional. Muchos de los trabajos conseguidos son por recomendaciones de otros colegas, porque el mercado laboral de arqueología, muchas veces recae en la relación que hay entre conocidos y dueños de los proyectos. 

Otra cosa, soy antropólogo y como muchos de mis colegas, hemos asumido la arqueologia como principal medio económico. No obstante, el aprendizaje debe asumirse con responsabilidad y no únicamente estar allí por estar y saltarse un montón de requisitos que afectan el patrimonio arqueólogico. 

",No tengo posgrado,3,35,Departamento
6/1/2026 20:23:49,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",4 a 6 años,Pregrado,De 2.5 millones a 3 millones,Sucre,Años de experiencia,Auxiliar de arqueologia,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,Ninguna,"Excel, Word, QGis, ArcGis, Google Maps",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,3,"Actualmente la arqueología está en un debate ético y profesional. Muchos de los trabajos conseguidos son por recomendaciones de otros colegas, porque el mercado laboral de arqueología, muchas veces recae en la relación que hay entre conocidos y dueños de los proyectos. 

Otra cosa, soy antropólogo y como muchos de mis colegas, hemos asumido la arqueologia como principal medio económico. No obstante, el aprendizaje debe asumirse con responsabilidad y no únicamente estar allí por estar y saltarse un montón de requisitos que afectan el patrimonio arqueólogico. 

",No tengo posgrado,3,35,Departamento
6/1/2026 20:24:31,"Si, es mi profesión principal",Hombre,41 años - 45 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,11 y 15 años,Especializacion,De 3 millones a 4 millones,Valle del Cauca,Formacion academica,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"Excel, Word, Google Sheets, QGis, Google Maps, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de reconocimiento profesional,NA,Antropología y Arqueología,Mucho menor a la que debería ganar,Mayor estabilidad laboral,1,"El desconocimiento técnico y conceptual del mismo que hacer y la destrucción del patrimonio por parte de los mismo arqueólogos es otro punto en contra como profesionales. Realmente el gremio de los arqueólogos hay un analfabetismo técnico y conceptual muy alto y alto consumo de drogas en público en los proyectos, lo que aún afecta  más nuestra reputación y ejercicio profesional.",Antropología en general o arqueología,1,36,Departamento
6/1/2026 20:27:07,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Trabajador independiente, Consultoria, Emprendimientos propios - empresa propia, Dando cursos online y presenciales",7 a 10 años,Pregrado,De 4 millones a 5 millones,Atlantico,Tener RNA,Coordinador de proyectos,Oil and Gas,Variables. Dependen de contratos,De 1 a 5 días,De 4 a 10 personas,"Excel, Word, SPSS, QGis, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,4,"no sólo es la estabilidad laboral, también hay otros factores como son la precarización del trabajo con la tercerización de la profesión afectando el profesional entorno al salario, porque hay muchas empresas que desmeritan el trabajo arqueológico y ofrecen salarios paupérrimos aunado a pocas ofertas labores.",No tengo posgrado,4,37,Departamento
6/1/2026 20:27:07,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Trabajador independiente, Consultoria, Emprendimientos propios - empresa propia, Dando cursos online y presenciales",7 a 10 años,Pregrado,De 4 millones a 5 millones,Casanare,Tener RNA,Coordinador de proyectos,Oil and Gas,Variables. Dependen de contratos,De 1 a 5 días,De 4 a 10 personas,"Excel, Word, SPSS, QGis, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,4,"no sólo es la estabilidad laboral, también hay otros factores como son la precarización del trabajo con la tercerización de la profesión afectando el profesional entorno al salario, porque hay muchas empresas que desmeritan el trabajo arqueológico y ofrecen salarios paupérrimos aunado a pocas ofertas labores.",No tengo posgrado,4,37,Departamento
6/1/2026 20:27:07,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Trabajador independiente, Consultoria, Emprendimientos propios - empresa propia, Dando cursos online y presenciales",7 a 10 años,Pregrado,De 4 millones a 5 millones,Meta,Tener RNA,Coordinador de proyectos,Oil and Gas,Variables. Dependen de contratos,De 1 a 5 días,De 4 a 10 personas,"Excel, Word, SPSS, QGis, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,4,"no sólo es la estabilidad laboral, también hay otros factores como son la precarización del trabajo con la tercerización de la profesión afectando el profesional entorno al salario, porque hay muchas empresas que desmeritan el trabajo arqueológico y ofrecen salarios paupérrimos aunado a pocas ofertas labores.",No tengo posgrado,4,37,Departamento
